item_id,brand,brand_type,category
1082,487,Established,Grocery
1083,1145,Established,Grocery
1084,1075,Established,Grocery
1085,360,Established,Grocery
1086,686,Established,Pharmaceutical
1087,2320,Established,Grocery
1088,686,Established,Pharmaceutical
1089,56,Local,Natural Products
1090,602,Established,Natural Products
1091,360,Established,Grocery
1092,56,Local,Grocery
1093,57,Established,Pharmaceutical
1094,619,Established,Pharmaceutical
1095,192,Established,Grocery
1096,522,Established,Grocery
1097,1061,Established,Grocery
1098,487,Established,Grocery
1099,278,Established,Grocery
1100,133,Established,Grocery
1101,1300,Established,Grocery
1102,461,Established,Grocery
1103,2011,Established,Packaged Meat
1104,1555,Established,Packaged Meat
1105,412,Established,Grocery
1106,446,Established,Grocery
1107,56,Local,Seafood
1108,172,Established,Grocery
1109,2025,Established,Grocery
1110,1061,Established,Grocery
1111,412,Established,Grocery
1112,446,Established,Grocery
1113,461,Established,Grocery
1114,771,Established,Pharmaceutical
1115,1183,Established,Grocery
1116,101,Established,Pharmaceutical
1117,1235,Established,Grocery
1118,406,Established,Grocery
1119,619,Established,Grocery
1120,602,Established,Natural Products
1121,350,Established,Packaged Meat
1122,278,Established,Grocery
1123,602,Established,Natural Products
1124,1075,Established,Grocery
1125,1075,Established,Grocery
1126,946,Established,Grocery
1127,172,Established,Grocery
1128,952,Established,Pharmaceutical
1129,1337,Established,Grocery
1130,231,Established,Grocery
1131,487,Established,Grocery
1132,864,Established,Grocery
1133,56,Local,Seafood
1134,2025,Established,Grocery
1135,1075,Established,Grocery
1136,1235,Established,Grocery
1137,1162,Established,Pharmaceutical
1138,278,Established,Grocery
1139,183,Established,Pharmaceutical
1140,989,Established,Packaged Meat
1141,369,Established,Grocery
1142,574,Established,Grocery
1143,2011,Established,Packaged Meat
1144,57,Established,Pharmaceutical
1145,548,Established,"Dairy, Juices & Snacks"
1146,172,Established,Grocery
1147,209,Established,Grocery
1148,680,Established,Pharmaceutical
1149,1294,Established,Natural Products
1150,56,Local,Packaged Meat
1151,350,Established,Packaged Meat
1152,1569,Established,Grocery
1153,1075,Established,Grocery
1154,1300,Established,Grocery
1155,360,Established,Grocery
1156,56,Local,Packaged Meat
1157,951,Established,Pharmaceutical
1158,644,Established,Grocery
1159,387,Established,Grocery
1160,1179,Established,Meat
1161,1134,Established,Grocery
1162,167,Established,Grocery
1163,946,Established,Grocery
1164,278,Established,Grocery
1165,133,Established,Grocery
1166,602,Established,Natural Products
1167,1105,Established,Packaged Meat
1168,946,Established,Grocery
1169,1235,Established,Grocery
1170,702,Established,Grocery
1171,369,Established,Grocery
1172,412,Established,Grocery
1173,1235,Established,Grocery
1174,524,Established,Grocery
1175,278,Established,Grocery
1176,771,Established,Pharmaceutical
1177,888,Established,Grocery
1178,782,Established,Grocery
1179,49,Established,Grocery
1180,56,Local,Seafood
1181,408,Established,Grocery
1182,1596,Established,Packaged Meat
1183,1183,Established,Grocery
1184,1105,Established,Packaged Meat
1185,1075,Established,Grocery
1186,1075,Established,Grocery
1187,1737,Established,Grocery
1188,686,Established,Pharmaceutical
1189,787,Established,Grocery
1190,597,Established,Pharmaceutical
1191,56,Local,Grocery
1192,597,Established,Pharmaceutical
1193,1446,Established,Grocery
1194,1620,Established,Grocery
1195,1101,Established,Grocery
1196,1124,Established,Grocery
1197,997,Established,Grocery
1198,1030,Established,Grocery
1199,1337,Established,Grocery
1200,141,Established,Grocery
1201,1813,Established,Grocery
1202,278,Established,Grocery
1203,468,Established,Bakery
1204,172,Established,Grocery
1205,56,Local,Grocery
1206,602,Established,Natural Products
1207,56,Local,Grocery
1208,115,Established,Grocery
1209,408,Established,Grocery
1210,623,Established,Grocery
1211,787,Established,Grocery
1212,676,Established,Grocery
1213,702,Established,Grocery
1214,1276,Established,Grocery
1215,634,Established,Grocery
1216,548,Established,Grocery
1217,602,Established,Natural Products
1218,133,Established,Grocery
1219,56,Local,Grocery
1220,446,Established,Grocery
1221,757,Established,Grocery
1222,1304,Established,Pharmaceutical
1223,446,Established,Grocery
1224,714,Established,Grocery
1225,482,Established,Pharmaceutical
1226,278,Established,Grocery
1227,89,Established,Grocery
1228,1105,Established,Packaged Meat
1229,708,Established,Natural Products
1230,1891,Established,Pharmaceutical
1231,56,Local,Grocery
1232,921,Established,Packaged Meat
1233,280,Established,Grocery
1234,1337,Established,Grocery
1235,1235,Established,Grocery
1236,1592,Established,Grocery
1237,803,Established,Grocery
1238,673,Established,Grocery
1239,984,Established,Packaged Meat
1240,56,Local,Grocery
1241,56,Local,Grocery
1242,1300,Established,Grocery
1243,375,Established,Grocery
1244,369,Established,Grocery
1245,676,Established,Grocery
1246,56,Local,Grocery
1247,1300,Established,Grocery
1248,702,Established,Grocery
1249,2011,Established,Packaged Meat
1250,946,Established,Grocery
1251,1162,Established,Pharmaceutical
1252,1467,Established,Natural Products
1253,168,Established,"Dairy, Juices & Snacks"
1254,939,Established,Grocery
1255,1337,Established,Grocery
1256,971,Established,Grocery
1257,686,Established,Grocery
1258,1337,Established,Grocery
1259,803,Established,Grocery
1260,56,Local,Grocery
1261,984,Established,Packaged Meat
1262,56,Local,Grocery
1263,1088,Established,Grocery
1264,681,Established,Grocery
1265,548,Established,Grocery
1266,946,Established,Grocery
1267,183,Established,Pharmaceutical
1268,482,Established,Pharmaceutical
1269,574,Established,Grocery
1270,714,Established,Grocery
1271,498,Established,Grocery
1272,782,Established,Grocery
1273,2025,Established,Grocery
1274,461,Established,Grocery
1275,1300,Established,Grocery
1276,1235,Established,Grocery
1277,548,Established,"Dairy, Juices & Snacks"
1278,714,Established,Grocery
1279,656,Established,Natural Products
1280,673,Established,Grocery
1281,676,Established,Grocery
1282,984,Established,Packaged Meat
1283,56,Local,Grocery
1284,133,Established,Grocery
1285,971,Established,Grocery
1286,235,Established,Grocery
1287,360,Established,Grocery
1288,120,Established,Grocery
1289,482,Established,Pharmaceutical
1290,167,Established,Grocery
1291,673,Established,Pharmaceutical
1292,56,Local,Grocery
1293,172,Established,Grocery
1294,982,Established,Seafood
1295,544,Established,Grocery
1296,803,Established,Grocery
1297,189,Established,Pharmaceutical
1298,1337,Established,Grocery
1299,803,Established,Grocery
1300,1030,Established,Grocery
1301,124,Established,Grocery
1302,946,Established,Grocery
1303,56,Local,Grocery
1304,1958,Established,Grocery
1305,172,Established,Grocery
1306,714,Established,Grocery
1307,1235,Established,Grocery
1308,771,Established,Pharmaceutical
1309,56,Local,Packaged Meat
1310,1183,Established,Grocery
1311,676,Established,Grocery
1312,1343,Established,Packaged Meat
1313,1235,Established,Grocery
1314,2088,Established,Pharmaceutical
1315,676,Established,Grocery
1316,946,Established,Grocery
1317,49,Established,Grocery
1318,831,Established,Grocery
1319,681,Established,Grocery
1320,56,Local,Grocery
1321,212,Established,Grocery
1322,56,Local,Pharmaceutical
1323,487,Established,Grocery
1324,548,Established,Grocery
1325,1105,Established,Packaged Meat
1326,654,Established,Seafood
1327,56,Local,Grocery
1328,902,Established,Pharmaceutical
1329,269,Established,Grocery
1330,548,Established,Grocery
1331,1697,Established,Grocery
1332,278,Established,Grocery
1333,56,Local,Grocery
1334,997,Established,Grocery
1335,1,Established,Natural Products
1336,676,Established,Grocery
1337,56,Local,Packaged Meat
1338,105,Established,Pharmaceutical
1339,56,Local,Grocery
1340,350,Established,Packaged Meat
1341,1193,Established,Grocery
1342,757,Established,Grocery
1343,829,Established,Pharmaceutical
1344,1958,Established,Grocery
1345,1235,Established,Grocery
1346,412,Established,Grocery
1347,702,Established,Grocery
1348,782,Established,Grocery
1349,269,Established,Grocery
1350,89,Established,Grocery
1351,1665,Established,Grocery
1352,796,Established,Pharmaceutical
1353,56,Local,Seafood
1354,823,Established,Grocery
1355,782,Established,Grocery
1356,133,Established,Grocery
1357,11,Local,Grocery
1358,172,Established,Grocery
1359,522,Established,Grocery
1360,1491,Established,Pharmaceutical
1361,278,Established,Grocery
1362,278,Established,Grocery
1363,602,Established,Natural Products
1364,714,Established,Grocery
1365,676,Established,Grocery
1366,989,Established,Packaged Meat
1367,1343,Established,Packaged Meat
1368,89,Established,Grocery
1369,681,Established,Grocery
1370,446,Established,Grocery
1371,278,Established,Grocery
1372,278,Established,Grocery
1373,574,Established,Grocery
1374,1088,Established,Grocery
1375,1075,Established,Grocery
1376,281,Established,Pharmaceutical
1377,1337,Established,Grocery
1378,11,Local,Grocery
1379,387,Established,Grocery
1380,971,Established,Grocery
1381,387,Established,Grocery
1382,686,Established,Grocery
1383,1564,Established,Grocery
1384,989,Established,Packaged Meat
1385,387,Established,Grocery
1386,982,Established,Seafood
1387,581,Established,Grocery
1388,56,Local,Grocery
1389,851,Established,Pharmaceutical
1390,4412,Established,Pharmaceutical
1391,56,Local,Natural Products
1392,702,Established,Grocery
1393,757,Established,Grocery
1394,984,Established,Packaged Meat
1395,782,Established,Grocery
1396,56,Local,Packaged Meat
1397,1107,Established,Grocery
1398,939,Established,Grocery
1399,515,Established,Grocery
1400,803,Established,Grocery
1401,702,Established,Grocery
1402,1124,Established,Grocery
1403,1124,Established,Grocery
1404,1636,Established,Grocery
1405,1124,Established,Grocery
1406,1101,Established,Pharmaceutical
1407,1229,Established,Grocery
1408,1124,Established,Grocery
1409,967,Established,Grocery
1410,1852,Established,Natural Products
1411,1144,Established,Pharmaceutical
1412,478,Established,Grocery
1413,967,Established,Grocery
1414,56,Local,Seafood
1415,119,Established,Grocery
1416,524,Established,Grocery
1417,1707,Established,Grocery
1418,1105,Established,Grocery
1419,293,Established,Grocery
1420,56,Local,Grocery
1421,360,Established,Grocery
1422,1105,Established,Packaged Meat
1423,408,Established,Grocery
1424,967,Established,Grocery
1425,989,Established,Packaged Meat
1426,967,Established,Grocery
1427,982,Established,Seafood
1428,469,Established,Pharmaceutical
1429,2025,Established,Grocery
1430,676,Established,Grocery
1431,803,Established,Grocery
1432,939,Established,Grocery
1433,1235,Established,Grocery
1434,1235,Established,Grocery
1435,746,Established,Grocery
1436,967,Established,Grocery
1437,951,Established,Pharmaceutical
1438,1075,Established,Grocery
1439,989,Established,Packaged Meat
1440,1030,Established,Grocery
1441,1013,Established,Grocery
1442,2088,Established,Pharmaceutical
1443,212,Established,Grocery
1444,482,Established,Pharmaceutical
1445,746,Established,Grocery
1446,967,Established,Grocery
1447,967,Established,Grocery
1448,967,Established,Grocery
1449,1636,Established,Grocery
1450,989,Established,Packaged Meat
1451,946,Established,Grocery
1452,278,Established,Grocery
1453,1686,Established,Prepared Food
1454,1235,Established,Grocery
1455,278,Established,Grocery
1456,1707,Established,Grocery
1457,115,Established,Pharmaceutical
1458,501,Established,Grocery
1459,544,Established,Grocery
1460,581,Established,Grocery
1461,1158,Established,Pharmaceutical
1462,147,Established,Grocery
1463,967,Established,Grocery
1464,967,Established,Grocery
1465,714,Established,Grocery
1466,1088,Established,Grocery
1467,714,Established,Grocery
1468,1337,Established,Grocery
1469,971,Established,Grocery
1470,676,Established,Grocery
1471,967,Established,Grocery
1472,1337,Established,Grocery
1473,967,Established,Grocery
1474,1143,Established,Grocery
1475,839,Established,Pharmaceutical
1476,412,Established,Grocery
1477,714,Established,Grocery
1478,1390,Established,Pharmaceutical
1479,57,Established,Pharmaceutical
1480,989,Established,Packaged Meat
1481,1134,Established,Grocery
1482,993,Established,Grocery
1483,1276,Established,Grocery
1484,56,Local,Grocery
1485,544,Established,Grocery
1486,1000,Established,Packaged Meat
1487,1958,Established,Grocery
1488,1088,Established,Grocery
1489,967,Established,Grocery
1490,2025,Established,Grocery
1491,1101,Established,Grocery
1492,1000,Established,Packaged Meat
1493,158,Established,Pharmaceutical
1494,1112,Established,Grocery
1495,2086,Established,Pharmaceutical
1496,783,Established,Pharmaceutical
1497,967,Established,Grocery
1498,967,Established,Grocery
1499,1089,Established,Grocery
1500,619,Established,Grocery
1501,986,Established,Grocery
1502,56,Local,Grocery
1503,1143,Established,Grocery
1504,1088,Established,Grocery
1505,544,Established,Grocery
1506,56,Local,Grocery
1507,56,Local,Bakery
1508,524,Established,Grocery
1509,967,Established,Grocery
1510,967,Established,Grocery
1511,946,Established,Grocery
1512,946,Established,Grocery
1513,1599,Established,Grocery
1514,544,Established,Grocery
1515,1105,Established,Grocery
1516,369,Established,Grocery
1517,158,Established,Pharmaceutical
1518,1958,Established,Grocery
1519,939,Established,Grocery
1520,1415,Established,Natural Products
1521,1124,Established,Grocery
1522,56,Local,Prepared Food
1523,803,Established,Grocery
1524,1124,Established,Grocery
1525,56,Local,Pharmaceutical
1526,984,Established,Packaged Meat
1527,967,Established,Grocery
1528,4472,Established,Grocery
1529,885,Established,Pharmaceutical
1530,119,Established,Grocery
1531,1124,Established,Grocery
1532,1636,Established,Grocery
1533,914,Established,Grocery
1534,1124,Established,Grocery
1535,821,Established,Grocery
1536,984,Established,Packaged Meat
1537,158,Established,Pharmaceutical
1538,1235,Established,Grocery
1539,1487,Established,Natural Products
1540,461,Established,Grocery
1541,1124,Established,Grocery
1542,360,Established,Grocery
1543,2088,Established,Pharmaceutical
1544,1105,Established,Grocery
1545,1025,Established,Pharmaceutical
1546,982,Established,Seafood
1547,952,Established,Pharmaceutical
1548,1107,Established,Grocery
1549,1027,Established,Packaged Meat
1550,209,Established,Grocery
1551,56,Local,Grocery
1552,989,Established,Grocery
1553,56,Local,Grocery
1554,618,Established,Grocery
1555,56,Local,Natural Products
1556,1105,Established,Grocery
1557,369,Established,Grocery
1558,360,Established,Grocery
1559,390,Established,Grocery
1560,1487,Established,Natural Products
1561,1088,Established,Grocery
1562,574,Established,Grocery
1563,1101,Established,Grocery
1564,147,Established,Grocery
1565,1144,Established,Pharmaceutical
1566,1294,Established,Natural Products
1567,1891,Established,Pharmaceutical
1568,989,Established,Packaged Meat
1569,1144,Established,Pharmaceutical
1570,967,Established,Grocery
1571,1027,Established,Packaged Meat
1572,1298,Established,Grocery
1573,487,Established,Grocery
1574,1363,Established,"Dairy, Juices & Snacks"
1575,1487,Established,Natural Products
1576,1105,Established,Grocery
1577,1487,Established,Natural Products
1578,1000,Established,Packaged Meat
1579,56,Local,Grocery
1580,1294,Established,Natural Products
1581,1124,Established,Grocery
1582,56,Local,Grocery
1583,644,Established,Pharmaceutical
1584,984,Established,Packaged Meat
1585,1487,Established,Natural Products
1586,56,Local,Packaged Meat
1587,989,Established,Packaged Meat
1588,1088,Established,Grocery
1589,1105,Established,Grocery
1590,967,Established,Grocery
1591,967,Established,Grocery
1592,172,Established,Grocery
1593,1101,Established,Grocery
1594,1597,Established,Grocery
1595,803,Established,Grocery
1596,1958,Established,Grocery
1597,141,Established,Grocery
1598,1337,Established,Grocery
1599,1363,Established,"Dairy, Juices & Snacks"
1600,1707,Established,Grocery
1601,412,Established,Grocery
1602,498,Established,Grocery
1603,971,Established,Grocery
1604,1788,Established,Pharmaceutical
1605,158,Established,Pharmaceutical
1606,602,Established,Natural Products
1607,1564,Established,Grocery
1608,619,Established,Pharmaceutical
1609,1587,Established,Grocery
1610,487,Established,Grocery
1611,501,Established,Grocery
1612,1524,Established,Pharmaceutical
1613,706,Established,Grocery
1614,1105,Established,Grocery
1615,1415,Established,Natural Products
1616,1587,Established,Grocery
1617,1587,Established,Grocery
1618,714,Established,Grocery
1619,939,Established,Grocery
1620,1564,Established,Grocery
1621,278,Established,Grocery
1622,1665,Established,Grocery
1623,544,Established,Grocery
1624,1672,Established,Pharmaceutical
1625,982,Established,Seafood
1626,56,Local,Grocery
1627,1953,Established,Grocery
1628,1636,Established,Grocery
1629,1558,Established,Grocery
1630,56,Local,Seafood
1631,1124,Established,Grocery
1632,1124,Established,Grocery
